Date,WPUUSD,WPUEUR,WPUGBP,WPUAUD,WPUJPY,WPUCHF,WPUCAD,WPUCNY,WPUINR,WPUBRL,WPURUB,WPUMXN
1990-12-12,0.8844,0.6378,0.455,1.1544,116.5744,1.1194,1.0261,,15.9693,0.0,,
1990-12-13,0.8834,0.638,0.4544,1.1638,116.6733,1.1179,1.0241,,15.9804,0.0,,
1990-12-14,0.8822,0.6381,0.4549,1.1477,116.6796,1.1235,1.0234,,15.9615,0.0,,
1990-12-17,0.8807,0.6394,0.4562,1.1498,117.268,1.1223,1.0194,,15.9672,0.0,,
1990-12-18,0.8805,0.6391,0.4553,1.1432,117.2005,1.12,1.0186,,15.98,0.0,,
1990-12-19,0.8802,0.636,0.4555,1.1397,117.9319,1.1159,1.0183,,15.982,0.0,,
1990-12-20,0.8783,0.6394,0.459,1.1278,117.1814,1.12,1.0191,,15.8543,0.0001,,
1990-12-21,0.8662,0.6466,0.46,1.1224,117.7472,1.1363,1.0049,,15.7604,0.0001,,
1990-12-24,0.8653,0.6486,0.4615,1.1173,117.224,1.1352,1.0035,,15.7179,0.0001,,
1990-12-27,0.8661,0.6454,0.4589,1.1278,118.1807,1.1335,1.0058,,15.7518,0.0001,,
1990-12-28,0.8747,0.6407,0.4561,1.1348,118.3788,1.1174,1.014,,15.8378,0.0001,,
1990-12-31,0.875,0.6389,0.4539,1.1358,118.8751,1.121,1.0148,,15.867,0.0001,,
1991-01-02,0.879,0.6402,0.4534,1.1372,118.5722,1.1155,1.0168,,15.9274,0.0001,,
1991-01-03,0.8812,0.6403,0.4528,1.1325,117.3477,1.1185,1.0163,,15.9664,0.0001,,
1991-01-04,0.8765,0.6405,0.4531,1.1236,118.2844,1.1147,1.0089,,15.8702,0.0001,,
1991-01-07,0.868,0.6456,0.4553,1.1172,118.7049,1.1215,1.0011,,15.7646,0.0001,,
1991-01-08,0.8678,0.6469,0.4555,1.1162,118.4824,1.1206,0.9991,,15.8233,0.0001,,
1991-01-09,0.8748,0.6439,0.4545,1.1319,117.3574,1.1182,1.0106,,15.9361,0.0001,,
1991-01-10,0.87,0.6454,0.4568,1.1252,117.268,1.1238,1.0025,,15.8788,0.0001,,
1991-01-11,0.8726,0.6465,0.4577,1.1278,117.0523,1.1168,1.0065,,15.9463,0.0001,,
1991-01-14,0.8705,0.6489,0.4566,1.1193,117.5542,1.1187,1.0004,,15.951,0.0001,,
1991-01-15,0.8706,0.6499,0.4571,1.1183,118.0899,1.12,0.9993,,16.0001,0.0001,,
1991-01-16,0.8698,0.6507,0.4572,1.1031,118.9542,1.1201,0.9989,,15.9733,0.0001,,
1991-01-17,0.8776,0.6442,0.4565,1.123,116.7622,1.1184,1.013,,16.1113,0.0001,,
1991-01-18,0.8786,0.6391,0.4524,1.1277,116.2807,1.1084,1.0184,,16.1174,0.0001,,
1991-01-21,0.8804,0.636,0.4501,1.1271,116.0288,1.0983,1.0182,,16.146,0.0001,,
1991-01-22,0.8771,0.6363,0.4507,1.123,115.744,1.1043,1.0182,,16.1588,0.0001,,
1991-01-23,0.8776,0.6359,0.4498,1.121,116.2731,1.1065,1.0169,,16.2091,0.0001,,
1991-01-24,0.8808,0.6342,0.4486,1.1342,116.4106,1.1035,1.0188,,16.2497,0.0001,,
1991-01-25,0.8785,0.6355,0.448,1.1321,116.1162,1.1065,1.0236,,16.1602,0.0001,,
1991-01-28,0.8787,0.6347,0.4474,1.124,116.1306,1.1095,1.0212,,16.1974,0.0001,,
1991-01-29,0.8802,0.634,0.4469,1.1234,115.7909,1.1083,1.0206,,16.2648,0.0001,,
1991-01-30,0.8757,0.6363,0.4479,1.1175,115.5374,1.1108,1.0149,,16.3067,0.0001,,
1991-01-31,0.8796,0.6316,0.4477,1.1246,115.6869,1.1057,1.0237,,16.3684,0.0001,,
1991-02-01,0.8813,0.6288,0.446,1.1272,115.9876,1.106,1.0225,,16.39,0.0001,,
1991-02-04,0.8824,0.6292,0.4466,1.1279,115.7604,1.103,1.0222,,16.387,0.0001,,
1991-02-05,0.8839,0.6294,0.446,1.1401,114.8733,1.106,1.0251,,16.4452,0.0001,,
1991-02-06,0.8883,0.6284,0.4446,1.1416,114.2576,1.1026,1.0276,,16.5235,0.0001,,
1991-02-07,0.89,0.6292,0.4454,1.1354,114.0934,1.1002,1.0316,,16.5612,0.0001,,
1991-02-08,0.8885,0.6309,0.4474,1.1381,113.6305,1.105,1.0297,,16.6202,0.0001,,
1991-02-11,0.8912,0.629,0.4458,1.1427,113.5394,1.1012,1.0309,,16.6511,0.0001,,
1991-02-12,0.8886,0.6286,0.4461,1.1382,113.8838,1.1062,1.0255,,16.6225,0.0001,,
1991-02-13,0.8883,0.6286,0.4449,1.1271,114.457,1.1086,1.0244,,16.6329,0.0001,,
1991-02-14,0.8846,0.6302,0.4462,1.1217,114.5267,1.111,1.021,,16.6233,0.0001,,
1991-02-15,0.8806,0.632,0.4468,1.1154,114.6111,1.1125,1.0162,,16.6357,0.0001,,
1991-02-18,0.8764,0.6322,0.4471,1.1106,114.2941,1.1178,1.0101,,16.6509,0.0001,,
1991-02-19,0.8739,0.6326,0.448,1.1076,114.6573,1.1156,1.0089,,16.6827,0.0001,,
1991-02-20,0.8727,0.6335,0.448,1.1073,114.8853,1.1155,1.006,,16.6471,0.0001,,
1991-02-21,0.8757,0.633,0.447,1.1087,114.6395,1.113,1.009,,16.6817,0.0001,,
1991-02-22,0.873,0.6353,0.4472,1.1068,114.3483,1.1181,1.0044,,16.5393,0.0001,,
1991-02-25,0.8633,0.6384,0.4486,1.1019,115.2558,1.126,0.9952,,16.4638,0.0001,,
1991-02-26,0.8631,0.6392,0.4505,1.1,114.7585,1.1261,0.9942,,16.4372,0.0001,,
1991-02-27,0.8643,0.6383,0.4506,1.1014,114.1289,1.1356,0.9938,,16.468,0.0001,,
1991-02-28,0.8612,0.6397,0.4506,1.0969,114.6501,1.1444,0.9902,,16.4162,0.0001,,
1991-03-01,0.8589,0.6414,0.452,1.0961,115.467,1.1391,0.9904,,16.3929,0.0001,,
1991-03-04,0.8566,0.6406,0.4512,1.1027,115.7343,1.1461,0.9897,,16.3185,0.0001,,
1991-03-05,0.8571,0.6405,0.4508,1.1077,116.1742,1.1452,0.9888,,16.3094,0.0001,,
1991-03-06,0.8533,0.6401,0.4524,1.1118,116.649,1.1492,0.9901,,16.2586,0.0001,,
1991-03-07,0.8544,0.6413,0.4522,1.1115,115.8589,1.1531,0.9905,,16.2357,0.0001,,
1991-03-08,0.8493,0.6458,0.4537,1.1049,115.818,1.157,0.9872,,16.2178,0.0001,,
1991-03-11,0.8457,0.6477,0.4554,1.0996,116.2702,1.1522,0.9783,,16.1107,0.0001,,
1991-03-12,0.8468,0.6478,0.4556,1.1022,115.5691,1.1527,0.9772,,16.1564,0.0001,,
1991-03-13,0.8445,0.6497,0.4555,1.1048,115.5081,1.1597,0.9743,,16.166,0.0001,,
1991-03-14,0.8472,0.6507,0.4563,1.1006,115.0321,1.1591,0.9771,,16.1981,0.0001,,
1991-03-15,0.8429,0.6527,0.4596,1.0909,114.8532,1.1654,0.9742,,16.122,0.0001,,
1991-03-18,0.8268,0.6629,0.4649,1.0844,115.2472,1.1715,0.9535,,16.015,0.0001,,
1991-03-19,0.8272,0.6652,0.4669,1.0732,113.8876,1.1766,0.956,,15.9291,0.0001,,
1991-03-20,0.8299,0.6632,0.465,1.0753,114.5462,1.1717,0.9608,,16.0107,0.0001,,
1991-03-21,0.8304,0.6625,0.4638,1.0772,114.5457,1.1734,0.9598,,16.0238,0.0001,,
1991-03-22,0.8324,0.6633,0.465,1.0746,113.8528,1.1717,0.9642,,15.9618,0.0001,,
1991-03-25,0.8255,0.6703,0.4672,1.0691,114.0721,1.1726,0.9576,,15.9777,0.0001,,
1991-03-26,0.8209,0.676,0.4691,1.0633,113.2414,1.182,0.9524,,16.0443,0.0001,,
1991-03-27,0.8168,0.6753,0.4703,1.0548,113.6343,1.1805,0.949,,15.995,0.0001,,
1991-03-28,0.8158,0.6752,0.4684,1.0489,114.913,1.1851,0.9452,,15.9005,0.0001,,
1991-04-02,0.8212,0.6736,0.465,1.0622,114.1467,1.1811,0.9497,,16.1771,0.0001,,
1991-04-03,0.8266,0.6692,0.4655,1.0616,113.6735,1.1731,0.9549,,16.2168,0.0001,,
1991-04-04,0.8284,0.6726,0.4654,1.0604,112.9859,1.1681,0.9572,,16.335,0.0001,,
1991-04-05,0.8278,0.6734,0.466,1.0569,112.895,1.1696,0.9555,,16.3089,0.0001,,
1991-04-08,0.8239,0.6753,0.4661,1.0521,113.1694,1.1839,0.9505,,16.3585,0.0001,,
1991-04-09,0.83,0.674,0.4643,1.0567,112.5044,1.1795,0.9564,,16.3928,0.0001,,
1991-04-10,0.828,0.6733,0.4655,1.0515,112.8918,1.1794,0.9544,,16.3449,0.0001,,
1991-04-11,0.8318,0.6727,0.4635,1.0617,112.8513,1.1727,0.9569,,16.4338,0.0001,,
1991-04-12,0.829,0.6761,0.4651,1.0574,112.6179,1.1766,0.9529,,16.4055,0.0001,,
1991-04-15,0.834,0.672,0.4645,1.0663,111.7092,1.1798,0.9584,,16.4422,0.0001,,
1991-04-16,0.8303,0.6718,0.4653,1.0673,112.3071,1.1819,0.9538,,16.4115,0.0001,,
1991-04-17,0.8306,0.6691,0.4647,1.0642,113.063,1.1803,0.9553,,16.347,0.0001,,
1991-04-18,0.8251,0.6746,0.4652,1.0598,112.6761,1.191,0.9499,,16.4066,0.0001,,
1991-04-19,0.8139,0.6836,0.4724,1.052,112.3812,1.1951,0.9448,,16.3163,0.0001,,
1991-04-22,0.8071,0.6898,0.4767,1.0474,112.4969,1.1965,0.9356,,16.3413,0.0001,,
1991-04-23,0.8138,0.6861,0.4749,1.0496,112.1138,1.1873,0.941,,16.4464,0.0001,,
1991-04-24,0.8136,0.6873,0.4782,1.0455,111.8648,1.1811,0.9387,,16.3537,0.0001,,
1991-04-25,0.8097,0.688,0.4787,1.0428,111.7828,1.1932,0.9338,,16.4046,0.0001,,
1991-04-26,0.8101,0.6829,0.4808,1.0383,111.8325,1.1978,0.9344,,16.3703,0.0001,,
1991-04-29,0.8065,0.6908,0.4814,1.0349,111.235,1.2034,0.9302,,16.3064,0.0001,,
1991-04-30,0.8178,0.6826,0.474,1.0469,111.7773,1.1896,0.9411,,16.5054,0.0001,,
1991-05-01,0.8216,0.6776,0.4736,1.0492,111.9176,1.1792,0.9459,,16.499,0.0001,,
1991-05-02,0.8142,0.683,0.4747,1.0475,112.4197,1.1868,0.9357,,16.4611,0.0001,,
1991-05-03,0.8112,0.6861,0.4773,1.0418,112.037,1.1934,0.9343,,16.3585,0.0001,,
1991-05-07,0.8147,0.6824,0.4739,1.0445,112.4332,1.1891,0.9366,,16.6157,0.0001,,
1991-05-08,0.8145,0.6837,0.4732,1.0393,112.6906,1.1904,0.9384,,16.5698,0.0001,,
1991-05-09,0.8104,0.6858,0.4756,1.0345,112.8431,1.1937,0.9351,,16.5791,0.0001,,
1991-05-10,0.8119,0.6862,0.4738,1.0401,113.0859,1.1893,0.9347,,16.6641,0.0001,,
1991-05-13,0.8152,0.6797,0.4722,1.0472,113.5591,1.1805,0.9379,,16.6868,0.0001,,
1991-05-14,0.8187,0.6793,0.4714,1.0514,113.0562,1.1736,0.9421,,16.7409,0.0001,,
1991-05-15,0.8212,0.6765,0.4695,1.0493,113.353,1.1701,0.9449,,16.7802,0.0001,,
1991-05-16,0.8226,0.675,0.4698,1.0456,112.6048,1.1745,0.9454,,16.7817,0.0001,,
1991-05-17,0.8141,0.683,0.4732,1.0395,112.302,1.1877,0.9367,,16.6485,0.0001,,
1991-05-20,0.8123,0.6839,0.4726,1.0398,112.5935,1.1909,0.934,,16.8328,0.0001,,
1991-05-21,0.8176,0.6813,0.4707,1.0525,112.2428,1.1862,0.9391,,16.8604,0.0001,,
1991-05-22,0.8142,0.6826,0.472,1.0551,112.434,1.1894,0.9357,,16.8125,0.0001,,
1991-05-23,0.8156,0.6805,0.4698,1.0797,112.325,1.1886,0.939,,16.8642,0.0001,,
1991-05-24,0.8151,0.678,0.471,1.0762,112.783,1.1869,0.9367,,16.881,0.0001,,
1991-05-28,0.8177,0.6779,0.4693,1.0754,112.8137,1.1825,0.9369,,16.912,0.0001,,
1991-05-29,0.8169,0.6783,0.471,1.0721,112.4865,1.1868,0.9364,,16.8701,0.0001,,
1991-05-30,0.8134,0.6802,0.4741,1.075,112.1223,1.1901,0.9336,,16.8861,0.0001,,
1991-05-31,0.8105,0.6834,0.4759,1.0642,111.9802,1.1945,0.927,,16.8875,0.0001,,
1991-06-03,0.8055,0.6873,0.4759,1.0664,112.3978,1.204,0.9217,,16.9658,0.0001,,
1991-06-04,0.8094,0.6847,0.4746,1.0644,112.095,1.2007,0.9266,,16.9716,0.0001,,
1991-06-05,0.8072,0.6847,0.4759,1.0604,112.2647,1.2041,0.9252,,16.9309,0.0001,,
1991-06-06,0.8058,0.685,0.477,1.0725,111.9841,1.2067,0.9239,,16.8937,0.0001,,
1991-06-07,0.8009,0.6869,0.4787,1.064,112.2716,1.2159,0.9188,,16.841,0.0001,,
1991-06-10,0.7985,0.6882,0.479,1.0627,113.4078,1.2101,0.9173,,16.7896,0.0001,,
1991-06-11,0.7992,0.6887,0.4804,1.0579,112.6609,1.2107,0.9157,,16.7862,0.0001,,
1991-06-12,0.795,0.6905,0.483,1.0563,112.7835,1.2172,0.9096,,16.6301,0.0001,,
1991-06-13,0.7927,0.6941,0.4847,1.0508,112.2098,1.2215,0.9071,,16.6691,0.0001,,
1991-06-14,0.7947,0.6943,0.4848,1.0514,111.7571,1.217,0.9081,,16.6787,0.0001,,
1991-06-17,0.792,0.6937,0.4877,1.0436,111.7975,1.224,0.9051,,16.7465,0.0001,,
1991-06-18,0.7892,0.6975,0.49,1.0378,111.2331,1.2348,0.9018,,16.6899,0.0001,,
1991-06-19,0.7934,0.6957,0.4872,1.0382,111.3182,1.2228,0.9066,,16.822,0.0001,,
1991-06-20,0.7964,0.6948,0.4874,1.0452,110.2708,1.2233,0.9088,,16.7904,0.0001,,
1991-06-21,0.7942,0.697,0.4874,1.0372,110.5175,1.2282,0.9068,,16.7226,0.0001,,
1991-06-24,0.7971,0.6937,0.4853,1.0327,110.6429,1.2229,0.9109,,16.8439,0.0001,,
1991-06-25,0.7944,0.6944,0.4878,1.0407,110.2426,1.2341,0.9074,,16.7705,0.0001,,
1991-06-26,0.7936,0.6949,0.4873,1.0415,110.4939,1.2329,0.9065,,16.8457,0.0001,,
1991-06-27,0.7953,0.6957,0.4873,1.0365,109.893,1.2329,0.9087,,16.7642,0.0001,,
1991-06-28,0.7947,0.6972,0.4901,1.035,109.421,1.2351,0.9066,,16.7722,0.0001,,
1991-07-01,0.7913,0.6992,0.4898,1.036,109.4742,1.2392,0.9039,,18.2702,0.0001,,
1991-07-02,0.7872,0.7036,0.492,1.0352,109.3509,1.2448,0.9012,,18.2243,0.0001,,
1991-07-03,0.7871,0.7022,0.4895,1.0301,109.6441,1.2433,0.8987,,20.6072,0.0001,,
1991-07-04,0.7869,0.7019,0.4903,1.0314,109.4646,1.2454,0.8988,,20.471,0.0001,,
1991-07-05,0.789,0.7068,0.4875,1.0237,108.9521,1.2431,0.9022,,20.5571,0.0001,,
1991-07-08,0.7913,0.6977,0.4862,1.0317,109.8859,1.2399,0.9051,,20.465,0.0001,,
1991-07-09,0.7912,0.6976,0.4872,1.0344,109.6157,1.2423,0.9081,,20.447,0.0001,,
1991-07-10,0.7907,0.6977,0.4881,1.031,109.5788,1.2447,0.9082,,20.5296,0.0001,,
1991-07-11,0.7872,0.7024,0.49,1.027,109.1519,1.2545,0.9039,,20.3456,0.0001,,
1991-07-12,0.7959,0.6962,0.484,1.0333,109.1428,1.239,0.9136,,20.6234,0.0001,,
1991-07-15,0.7975,0.6949,0.4836,1.0306,109.1738,1.238,0.9141,,20.6548,0.0001,,
1991-07-16,0.7969,0.6961,0.4835,1.0291,109.0403,1.2427,0.9135,,20.6621,0.0001,,
1991-07-17,0.7992,0.6942,0.4827,1.0229,109.097,1.2406,0.9165,,20.6946,0.0001,,
1991-07-18,0.8013,0.6915,0.4806,1.0361,109.5674,1.2302,0.9233,,20.7265,0.0001,,
1991-07-19,0.8038,0.6878,0.4781,1.0316,110.3307,1.224,0.9294,,20.8851,0.0001,,
1991-07-22,0.8042,0.6869,0.4778,1.0347,110.3738,1.2232,0.9302,,20.7106,0.0001,,
1991-07-23,0.8031,0.6867,0.4779,1.0356,110.2702,1.2281,0.929,,20.716,0.0001,,
1991-07-24,0.8064,0.6814,0.476,1.0396,110.6746,1.2186,0.9288,,20.7402,0.0001,,
1991-07-25,0.8016,0.6836,0.4779,1.0354,111.105,1.2233,0.9229,,20.5676,0.0001,,
1991-07-26,0.8045,0.6833,0.4763,1.0382,110.7458,1.2194,0.9246,,20.6964,0.0001,,
1991-07-29,0.8013,0.6856,0.4781,1.0346,110.5673,1.2288,0.9202,,20.6289,0.0001,,
1991-07-30,0.8024,0.6832,0.4776,1.0329,110.5704,1.2275,0.9238,,20.6597,0.0001,,
1991-07-31,0.8031,0.6831,0.4772,1.0339,110.4736,1.2264,0.926,,20.7156,0.0001,,
1991-08-01,0.8025,0.6849,0.4781,1.0341,110.2089,1.2288,0.9229,,20.5835,0.0001,,
1991-08-02,0.8046,0.6844,0.4762,1.0311,110.3701,1.218,0.9259,,20.9024,0.0001,,
1991-08-05,0.8086,0.6789,0.4734,1.0373,110.6681,1.2132,0.9294,,20.7938,0.0001,,
1991-08-06,0.812,0.6764,0.4739,1.0356,110.0546,1.2131,0.9327,,20.7457,0.0001,,
1991-08-07,0.8104,0.6777,0.4739,1.031,110.3062,1.2133,0.9294,,20.7911,0.0001,,
1991-08-08,0.8101,0.6766,0.4751,1.0346,110.1128,1.2164,0.9286,,20.6542,0.0001,,
1991-08-09,0.8076,0.679,0.4756,1.0338,110.3459,1.2176,0.9256,,20.7802,0.0001,,
1991-08-12,0.8067,0.6803,0.4758,1.0298,110.2588,1.2203,0.9252,,20.929,0.0001,,
1991-08-13,0.8065,0.6801,0.4761,1.0303,109.9809,1.2236,0.9237,,20.8107,0.0001,,
1991-08-14,0.8055,0.6798,0.4769,1.0301,109.9211,1.2256,0.9227,,20.9255,0.0001,,
1991-08-15,0.8051,0.6801,0.4771,1.0362,109.848,1.2261,0.9202,,20.9009,0.0001,,
1991-08-16,0.799,0.6864,0.4809,1.0334,109.6371,1.231,0.9144,,20.7349,0.0001,,
1991-08-19,0.7923,0.6993,0.4857,1.0204,109.3928,1.2287,0.9067,,20.5989,0.0001,,
1991-08-20,0.7963,0.699,0.4854,1.0184,108.3721,1.233,0.9096,,20.6939,0.0001,,
1991-08-21,0.8025,0.686,0.4794,1.0261,109.7774,1.2272,0.9169,,20.8098,0.0001,,
1991-08-22,0.807,0.6793,0.4764,1.0233,110.287,1.2196,0.9229,,20.9379,0.0001,,
1991-08-23,0.8019,0.6833,0.4792,1.0206,109.8493,1.2267,0.918,,20.8199,0.0001,,
1991-08-27,0.803,0.684,0.4778,1.0245,110.0211,1.2221,0.9172,,20.8216,0.0001,,
1991-08-28,0.8044,0.6831,0.4765,1.0241,110.0818,1.2223,0.9181,,20.8059,0.0001,,
1991-08-29,0.8039,0.682,0.4769,1.0312,109.8174,1.2258,0.9171,,20.6304,0.0001,,
1991-08-30,0.8021,0.6831,0.4779,1.0262,109.906,1.2269,0.9165,,20.7029,0.0001,,
1991-09-02,0.8034,0.6831,0.4767,1.0241,109.7528,1.2298,0.9169,,20.7422,0.0001,,
1991-09-03,0.8056,0.6817,0.4759,1.0355,109.4461,1.2277,0.9187,,20.8066,0.0001,,
1991-09-04,0.8066,0.6816,0.476,1.0269,109.2387,1.2292,0.9198,,20.7506,0.0001,,
1991-09-05,0.8052,0.6818,0.4756,1.025,109.3921,1.2319,0.9187,,20.7583,0.0001,,
1991-09-06,0.8051,0.6806,0.475,1.0231,109.7175,1.2302,0.9176,,20.806,0.0001,,
1991-09-09,0.814,0.6722,0.4712,1.0286,110.0246,1.2157,0.9274,,20.9659,0.0001,,
1991-09-10,0.8147,0.674,0.4713,1.0329,109.9324,1.2065,0.929,,20.9897,0.0001,,
1991-09-11,0.8143,0.6729,0.4714,1.0301,109.7068,1.2114,0.9267,,20.9751,0.0001,,
1991-09-12,0.8166,0.673,0.4713,1.0254,109.4653,1.2066,0.9287,,21.0565,0.0001,,
1991-09-13,0.8178,0.6705,0.4714,1.0297,109.3545,1.2055,0.9292,,21.0861,0.0001,,
1991-09-16,0.8195,0.6708,0.4713,1.0229,109.4517,1.1982,0.9312,,21.1717,0.0001,,
1991-09-17,0.8204,0.6696,0.4706,1.0232,109.7574,1.1952,0.9303,,21.2715,0.0001,,
1991-09-18,0.8175,0.6721,0.4721,1.021,109.6539,1.1992,0.9295,,21.1683,0.0001,,
1991-09-19,0.8149,0.6723,0.4721,1.0234,109.7749,1.2087,0.9261,,21.1311,0.0001,,
1991-09-20,0.8146,0.6731,0.4725,1.0249,109.6236,1.2049,0.9244,,21.1144,0.0001,,
1991-09-23,0.8213,0.6705,0.4705,1.0231,109.1605,1.1998,0.9316,,21.2628,0.0001,,
1991-09-24,0.8228,0.6701,0.4714,1.0248,109.2402,1.1926,0.9333,,21.207,0.0001,,
1991-09-25,0.8198,0.6717,0.4724,1.0286,109.1215,1.1999,0.9299,,21.1393,0.0001,,
1991-09-26,0.8203,0.6712,0.4718,1.0295,109.2297,1.1985,0.9311,,21.065,0.0001,,
1991-09-27,0.8196,0.6719,0.4718,1.026,109.3505,1.1961,0.9296,,21.1836,0.0001,,
1991-09-30,0.8226,0.6702,0.4703,1.0291,109.4686,1.1946,0.931,,21.2164,0.0001,,
1991-10-01,0.8214,0.6691,0.4702,1.0316,109.5577,1.1943,0.9301,,21.1733,0.0002,,
1991-10-02,0.8232,0.6679,0.4699,1.0295,109.1319,1.1982,0.9309,,21.1779,0.0002,,
1991-10-03,0.8247,0.6704,0.4711,1.0393,107.7751,1.2014,0.9332,,21.2393,0.0002,,
1991-10-04,0.8235,0.6745,0.4731,1.0366,107.0465,1.2065,0.9324,,21.1704,0.0002,,
1991-10-07,0.8231,0.6752,0.4747,1.0348,106.5679,1.2128,0.9303,,21.1949,0.0002,,
1991-10-08,0.8214,0.675,0.4769,1.0364,106.3437,1.216,0.9272,,21.1352,0.0002,,
1991-10-09,0.8183,0.68,0.4777,1.0253,106.6509,1.2134,0.9237,,21.1678,0.0002,,
1991-10-10,0.8196,0.678,0.4773,1.0346,106.6827,1.2136,0.9264,,21.1098,0.0002,,
1991-10-11,0.8208,0.6771,0.4768,1.0271,106.4494,1.2159,0.9269,,21.1302,0.0002,,
1991-10-14,0.8209,0.6775,0.4778,1.0273,106.0705,1.2184,0.9265,,21.1687,0.0002,,
1991-10-15,0.8166,0.6827,0.4798,1.024,106.2671,1.2186,0.9225,,21.0879,0.0002,,
1991-10-16,0.8179,0.6802,0.4783,1.0286,106.4239,1.2197,0.9252,,21.1485,0.0002,,
1991-10-17,0.819,0.6798,0.4786,1.0275,106.2389,1.2203,0.927,,21.1162,0.0002,,
1991-10-18,0.82,0.6782,0.4768,1.0279,106.6752,1.2157,0.9259,,21.1491,0.0002,,
1991-10-21,0.8203,0.6762,0.4769,1.0301,107.182,1.2137,0.9248,,21.1527,0.0002,,
1991-10-22,0.8182,0.6776,0.4777,1.0286,107.3521,1.2132,0.922,,21.1671,0.0002,,
1991-10-23,0.8159,0.679,0.4781,1.0409,107.3422,1.2145,0.9204,,21.0286,0.0002,,
1991-10-24,0.8169,0.6774,0.4774,1.04,107.1707,1.2173,0.9204,,21.0761,0.0002,,
1991-10-25,0.8165,0.6767,0.4771,1.0381,107.3411,1.2165,0.9192,,21.0603,0.0002,,
1991-10-28,0.8141,0.6791,0.4776,1.0383,107.4577,1.2179,0.9154,,21.002,0.0002,,
1991-10-29,0.8183,0.6774,0.4755,1.0337,107.1071,1.2125,0.9196,,21.1147,0.0002,,
1991-10-30,0.8209,0.6714,0.473,1.046,107.961,1.2061,0.9214,,21.3084,0.0002,,
1991-10-31,0.8217,0.6725,0.4726,1.0565,107.5214,1.2052,0.9237,,21.2916,0.0002,,
1991-11-01,0.8251,0.6698,0.4715,1.0542,107.382,1.2047,0.9248,,21.3161,0.0002,,
1991-11-04,0.8327,0.6646,0.4677,1.0591,107.3365,1.1973,0.9326,,21.5117,0.0002,,
1991-11-05,0.8288,0.6662,0.4685,1.0581,107.6345,1.204,0.9298,,21.391,0.0002,,
1991-11-06,0.8294,0.6652,0.4679,1.0599,107.6225,1.2026,0.9322,,21.3654,0.0002,,
1991-11-07,0.8303,0.6636,0.4675,1.0593,107.873,1.1979,0.9305,,21.4601,0.0002,,
1991-11-08,0.8275,0.6655,0.4682,1.0503,107.7953,1.2032,0.9316,,21.3929,0.0002,,
1991-11-11,0.8281,0.665,0.4681,1.0535,107.6726,1.2031,0.9368,,21.3871,0.0002,,
1991-11-12,0.8296,0.663,0.4679,1.0549,107.4974,1.2025,0.9377,,21.3942,0.0002,,
1991-11-13,0.8286,0.6633,0.4676,1.0538,107.7837,1.2018,0.9386,,21.3697,0.0002,,
1991-11-14,0.8301,0.6622,0.4671,1.0543,107.6766,1.2006,0.9399,,21.3858,0.0002,,
1991-11-15,0.8276,0.6638,0.4681,1.0544,107.5513,1.2031,0.935,,21.3511,0.0002,,
1991-11-18,0.835,0.6574,0.4656,1.0646,107.8997,1.1919,0.9413,,21.5217,0.0002,,
1991-11-19,0.8356,0.6562,0.4654,1.058,108.5496,1.1867,0.9423,,21.554,0.0002,,
1991-11-20,0.8352,0.6555,0.4649,1.0584,108.3225,1.1902,0.949,,21.5274,0.0002,,
1991-11-21,0.8365,0.6546,0.4651,1.0572,108.2547,1.186,0.9488,,21.5416,0.0002,,
1991-11-22,0.8371,0.6546,0.4656,1.0571,108.3624,1.1826,0.952,,21.584,0.0002,,
1991-11-25,0.8395,0.654,0.4665,1.0606,107.296,1.1849,0.9564,,21.6131,0.0002,,
1991-11-26,0.84,0.6525,0.4671,1.0584,107.5426,1.177,0.9549,,21.658,0.0002,,
1991-11-27,0.8314,0.6572,0.4696,1.0561,108.1217,1.1834,0.9455,,21.4506,0.0002,,
1991-11-28,0.8305,0.6586,0.4696,1.0596,107.7688,1.188,0.942,,21.4387,0.0002,,
1991-11-29,0.8282,0.6625,0.4695,1.0568,107.7487,1.1925,0.9394,,21.4159,0.0002,,
1991-12-02,0.8324,0.6583,0.4682,1.0607,108.035,1.1845,0.9434,,21.4595,0.0003,,
1991-12-03,0.8315,0.6587,0.4688,1.0584,107.4778,1.1861,0.9427,,21.4252,0.0003,,
1991-12-04,0.83,0.6577,0.4684,1.0577,107.6178,1.1898,0.9427,,21.3924,0.0003,,
1991-12-05,0.8345,0.655,0.4662,1.0683,107.5739,1.1795,0.9478,,21.5474,0.0003,,
1991-12-06,0.8406,0.651,0.4643,1.0802,107.7211,1.1678,0.9574,,21.7253,0.0003,,
1991-12-09,0.8416,0.6486,0.4645,1.0873,107.7579,1.1658,0.9559,,21.677,0.0003,,
1991-12-10,0.8387,0.6495,0.4636,1.0814,107.7935,1.1683,0.953,,21.6514,0.0003,,
1991-12-11,0.837,0.6487,0.4632,1.0829,108.2696,1.1672,0.9552,,21.6539,0.0003,,
1991-12-12,0.8363,0.649,0.4618,1.0819,108.0564,1.1683,0.9548,,21.5882,0.0003,,
1991-12-13,0.8377,0.6492,0.4609,1.0847,107.8505,1.1707,0.9565,,21.6623,0.0003,,
1991-12-16,0.8396,0.6492,0.4605,1.0844,107.7468,1.1696,0.9591,,21.6645,0.0003,,
1991-12-17,0.839,0.6478,0.4604,1.0854,107.8441,1.1682,0.959,,21.6287,0.0003,,
