2016-08-31,1.506,1.435,1.405,1.469,1.535,1.671,1.79,1.825,2.222,#N/A,#N/A,13.229516,13.126377,12.974206,12.455132,11.993545,11.697362,11.665733,#N/A,11.623553,11.62812,0.46,0.51,0.56,0.5819,0.58,0.604,0.6674,0.7112,0.7773,0.847,0.9288,1.0227,1.6189,1.6282,-1.12,-1.12,-0.95,#N/A,-0.95,-0.88,-0.8,-0.67,-0.5,-0.16,-0.03,1.9097466,1.9466838,2.0011811,2.192527,2.348147,2.49094,2.525606,2.550111,2.763967,2.80507,#N/A,3.298352,-0.838,-0.784,-0.658,-0.638,-0.624,-0.625,-0.607,-0.506,-0.489,-0.42,-0.33,-0.201,-0.0644,0.064,0.265,0.396,0.455,0.190813,0.23293,0.314861,0.1505,0.1599,0.128,0.175,0.2244,0.292,0.362,0.444,0.505,0.7286,0.733,0.987,1.167,1.238,1.264,1.118,6.5634,6.6725,6.6736,6.8385,7.005,7.08,7.1,7.186,7.2665,7.275,-0.247,-0.25,-0.2349,-0.2027,-0.1999,-0.1889,-0.1842,-0.1849,-0.1846,-0.154,-0.114,-0.0733,0.0899,0.3259,0.386,0.4109,0.4809,4.29,4.3554845,4.5435624,4.6326,5.268,5.4021,5.4881,5.5799,5.6507,5.8269,6.2602,6.3451,0.26,#N/A,0.3349,#N/A,0.46,0.5863,0.8053,0.9246,1.1961,1.4551,1.5809,#N/A,2.2309
2016-09-30,1.633,1.545,1.515,1.569,1.62,1.752,1.876,1.905,2.293,#N/A,#N/A,12.656988,12.548139,12.387539,11.895036,11.407886,11.151266,11.199945,#N/A,11.180306,11.168485,0.47,0.53,0.54,0.5257,0.51,0.552,0.6157,0.6718,0.7581,0.8158,0.8951,0.9959,1.6249,1.6561,-1.05,-1.05,-0.94,#N/A,-1.02,-0.96,-0.86,-0.78,-0.59,-0.19,-0.04,1.9666617,1.998806,2.0462322,2.196415,2.331843,2.466951,2.520007,2.579608,2.767017,2.729282,#N/A,3.261267,-0.765,-0.741,-0.696,-0.701,-0.691,-0.7,-0.68,-0.581,-0.559,-0.481,-0.388,-0.272,-0.1184,0.01,0.232,0.377,0.445,0.192136,0.22416,0.318561,0.152,0.1062,0.108,0.176,0.2701,0.32,0.41,0.528,0.597,0.8233,0.847,1.159,1.4298,1.449,1.485,1.395,6.5219,6.6297,#N/A,6.6875,6.883,6.972,6.9805,7.109,7.192,7.2,-0.391,-0.316,-0.3293,-0.2865,-0.2933,-0.2743,-0.2524,-0.2423,-0.2431,-0.201,-0.155,-0.0861,0.092,0.352,0.409,0.451,0.528,4.4331713,4.8027253,4.99323,4.9982,5.5192,5.6192,5.688,5.8635,5.9586,6.0448,6.4753,6.5251,0.19,#N/A,0.2765,#N/A,0.44,0.5965,0.7619,0.875,1.1492,1.4233,1.5954,#N/A,2.317
2016-10-31,1.625,1.645,1.7,1.781,1.87,2.181,2.3,2.305,2.71,#N/A,#N/A,12.655744,12.532523,12.355641,11.866733,11.324164,10.974989,10.89145,#N/A,10.941638,10.970742,0.47,0.47,0.55,0.556,0.56,0.6081,0.6909,0.7583,0.8842,0.9877,1.0985,1.1954,1.8054,1.8477,-1.116,-1.116,-0.96,#N/A,-0.92,-0.83,-0.69,-0.54,-0.41,-0.03,0.09,2.0680997,2.0862758,2.1123674,2.187124,2.262467,2.351132,2.399906,2.4962,2.679767,2.688639,#N/A,3.179835,-0.848,-0.811,-0.736,-0.663,-0.629,-0.604,-0.506,-0.4,-0.35,-0.265,-0.135,0.001,0.1664,0.331,0.566,0.718,0.787,0.191436,0.24582,0.3588,0.2164,0.2617,0.317,0.481,0.6232,0.745,0.88,1.019,1.059,1.2705,1.351,1.611,1.8333,1.851,1.877,1.714,6.3563,6.4587,#N/A,6.5505,6.7005,6.846,6.885,7.114,7.19,7.2455,-0.267,-0.291,-0.3109,-0.2515,-0.2599,-0.2309,-0.2014,-0.1909,-0.186,-0.157,-0.122,-0.062,0.095,0.37,0.454,0.5,0.585,4.6745114,4.8679404,4.9978857,5.1211,5.5582,5.7284,5.8531,6.0215,6.1835,6.3695,6.7171,6.762,0.18,#N/A,0.3511,#N/A,0.51,0.6401,0.8409,0.9946,1.3099,1.6143,1.8248,#N/A,2.5791
2016-11-30,1.661,1.78,1.905,2.043,2.16,2.514,2.674,2.67,3.131,#N/A,#N/A,12.241973,12.148812,12.003545,11.664062,11.08773,11.234107,11.30052,#N/A,11.422304,11.366483,0.47,0.51,0.59,0.711,0.75,0.8949,1.0079,1.1246,1.2758,1.3842,1.4972,1.5828,2.1488,2.1655,-1.05,-1.05,-1,-0.91,#N/A,-0.79,-0.55,-0.33,-0.17,0.21,0.33,2.2255151,2.251701,2.2925334,2.391951,2.552617,2.650902,2.706752,2.711174,2.912646,2.930958,#N/A,3.388167,-0.843,-0.769,-0.804,-0.805,-0.734,-0.713,-0.584,-0.431,-0.344,-0.19,-0.059,0.101,0.2393,0.51,0.733,0.873,0.941,0.15444,0.205339,0.245479,0.1191,0.1294,0.218,0.46,0.6576,0.806,0.959,1.132,1.201,1.4528,1.538,1.794,2.0075,2.012,2.043,1.825,5.8602,6.0748,#N/A,6.005,6.1875,6.278,6.364,6.6065,6.831,6.776,-0.331,-0.288,-0.2601,-0.1689,-0.1701,-0.1301,-0.1075,-0.0901,-0.0802,-0.0458,-0.0218,0.0103,0.1647,0.4401,0.525,0.5641,0.6601,5.6261573,6.009312,6.1196666,#N/A,6.4707,6.5616,6.6975,6.9835,7.1911,7.3449,7.6079,7.6349,0.37,#N/A,0.4949,#N/A,0.61,0.7788,1.115,1.3952,1.8437,2.1928,2.3837,#N/A,3.0374
2016-12-30,1.714,1.86,1.98,2.117,2.24,2.559,2.697,2.76,3.214,#N/A,#N/A,12.346478,12.221308,12.026125,11.442699,10.859273,10.998401,11.027793,#N/A,11.195603,11.062725,0.43,0.46,0.63,0.7662,0.84,1.0019,1.1264,1.2595,1.402,1.5165,1.629,1.7133,2.3061,2.3139,-0.912,-0.912,-0.97,-0.89,#N/A,-0.68,-0.58,-0.36,-0.12,0.22,0.38,2.6366167,2.6456838,2.6598222,2.701162,2.745268,2.756604,2.834378,2.924516,3.086428,3.070911,#N/A,3.709598,-1.349,-0.848,-0.771,-0.853,-0.796,-0.776,-0.675,-0.542,-0.424,-0.276,-0.123,0.013,0.2082,0.452,0.703,0.863,0.931,0.17287,0.228499,0.26837,0.0208,0.0586,0.099,0.321,0.5349,0.674,0.795,0.946,0.99,1.2817,1.328,1.617,1.8407,1.838,1.869,1.677,6.2735,6.3519,#N/A,6.33,6.557,6.6375,6.6275,6.964,7.2415,7.2525,-0.388,-0.306,-0.2935,-0.1866,-0.1719,-0.1339,-0.111,-0.0938,-0.0781,-0.0326,-0.0136,0.0315,0.2268,0.5698,0.646,0.6968,0.8333,5.686834,5.957593,6.2274837,6.7999,6.8592,6.9256,7.1538,7.26,7.3727,7.5651,7.8251,7.8201,0.43,#N/A,0.4593,#N/A,0.61,0.8199,1.2022,1.5266,2.0132,2.2476,2.4752,#N/A,3.0808
2017-01-31,1.707,1.765,1.88,2.01,2.15,2.489,2.649,2.715,3.168,3.457,3.775,11.541038,11.41547,11.226089,10.723818,10.157734,10.295304,10.358876,#N/A,10.562362,10.557639,0.45,0.46,0.59,0.7835,0.92,1.0043,1.1144,1.2411,1.3971,1.5336,1.656,1.7567,2.3835,2.4076,-0.88,-0.88,#N/A,-0.9,-0.78,-0.69,-0.55,-0.32,-0.06,0.27,0.39,2.6122303,2.6258097,2.6462898,2.699271,2.767835,2.876485,2.929273,3.085207,3.309109,3.323111,#N/A,3.757464,-0.773,-0.727,-0.804,-0.694,-0.712,-0.661,-0.516,-0.4,-0.169,-0.041,0.116,0.277,0.4394,0.645,0.904,1.083,1.153,0.167583,0.228651,0.276029,0.056,0.1271,0.242,0.454,0.7051,0.809,0.951,1.115,1.164,1.4604,1.535,1.79,2.0106,2.017,2.045,1.853,6.2322,6.2239,#N/A,6.2915,6.4865,6.655,6.4075,7.014,7.1465,7.245,-0.284,-0.302,-0.2983,-0.2126,-0.1593,-0.1247,-0.1023,-0.0647,-0.0021,0.0299,0.0549,0.08,0.322,0.651,0.749,0.822,0.903,5.8788533,6.373279,6.6429944,6.6378,6.7639,6.8025,7.0565,7.1495,7.3263,7.528,7.904,7.988,0.49,#N/A,0.5203,#N/A,0.63,0.7581,1.2084,1.4645,1.9162,2.2573,2.4617,#N/A,3.0668
2017-02-28,1.59,1.79,1.93,2.104,2.215,2.519,2.678,2.72,3.151,3.411,3.716,10.558701,10.48689,10.378586,10.127839,9.698155,9.760988,9.806739,#N/A,9.909733,9.924816,0.45,0.48,0.59,0.7605,0.85,1.0215,1.1214,1.1695,1.3126,1.4104,1.5259,1.6344,2.3057,2.3403,-0.8932283,-0.8932283,#N/A,-0.93,-0.93,-0.82,-0.71,-0.49,-0.23,0.14,0.24,2.7250726,2.7328224,2.7445107,2.770809,2.809939,2.884464,2.872519,3.024634,3.220591,3.3435,#N/A,3.82408,-0.691,-0.817,-0.862,-0.931,-0.939,-0.829,-0.714,-0.594,-0.439,-0.306,-0.143,0.025,0.195,0.424,0.718,0.897,0.961,0.165182,0.215578,0.26493,0.0192,0.0911,0.089,0.232,0.4161,0.515,0.642,0.79,0.829,1.1227,1.169,1.499,1.7504,1.758,1.794,1.617,6.1495,6.2665,#N/A,6.4415,6.8145,7.1205,6.8955,7.4805,7.5745,7.5965,-0.325,-0.274,-0.2632,-0.2728,-0.2078,-0.1702,-0.1478,-0.1092,-0.0693,-0.0283,0.0007,0.0451,0.2935,0.6215,0.722,0.7975,0.9425,6.251893,6.401243,6.6412897,6.7308,6.8438,6.9069,7.0894,7.1574,7.3113,7.5,7.803,7.887,0.39,#N/A,0.6118,#N/A,0.68,0.8224,1.2601,1.5185,1.931,2.2292,2.3962,#N/A,2.998
2017-03-31,1.553,1.755,1.9,2.078,2.21,2.477,2.637,2.695,3.073,3.304,3.604,9.77283,9.738382,9.686428,9.531695,9.376962,9.493562,9.5516,#N/A,9.685873,9.717534,0.47,0.52,0.63,0.7513,0.87,1.0092,1.1176,1.1649,1.3049,1.4177,1.5212,1.6214,2.266,2.302,-0.912,-0.912,#N/A,-0.87,-0.78,-0.68,-0.56,-0.34,-0.1,0.23,0.32,2.819736,2.8276231,2.8395183,2.869386,2.913347,2.972182,2.999612,3.110328,3.21521,3.308334,#N/A,3.847767,-0.987,-0.81,-0.735,-0.746,-0.752,-0.656,-0.533,-0.38,-0.278,-0.15,0.007,0.158,0.3266,0.541,0.829,1.011,1.106,0.172656,0.231809,0.28056,0.1297,0.1289,0.235,0.314,0.4392,0.522,0.657,0.801,0.837,1.122,1.191,1.491,1.7309,1.747,1.774,1.577,5.8189,6.0535,#N/A,6.428,6.7005,6.966,6.6695,7.318,7.4565,7.514,-0.191,-0.203,-0.2662,-0.2027,-0.1912,-0.1612,-0.1331,-0.1062,-0.0666,-0.0267,0.0143,0.0591,0.2944,0.6244,0.744,0.8384,0.96,6.4399304,6.650777,6.8107953,6.623,6.6698,6.7532,6.903,6.9222,6.9928,7.1023,7.3701,7.44,0.73,#N/A,0.7567,#N/A,0.89,1.019,1.258,1.4917,1.9195,2.2098,2.3858,#N/A,3.0088
2017-04-28,1.543,1.665,1.8,1.96,2.09,2.356,2.521,2.575,2.978,3.215,3.53,9.172765,9.181946,9.195792,9.232816,9.274054,9.659325,9.633508,9.828054,9.915269,9.964532,0.51,0.52,0.64,0.7449,0.78,0.931,1.0339,1.0736,1.1923,1.2835,1.3751,1.576,2.122,2.1821,-0.943,-0.943,#N/A,-0.84,-0.75,-0.67,-0.55,-0.34,-0.11,0.23,0.32,3.0942183,3.1032238,3.116806,3.150171,3.197561,3.238517,3.289971,3.309386,3.4493,3.495242,#N/A,3.92298,-0.805,-0.842,-0.856,-0.799,-0.735,-0.677,-0.543,-0.39,-0.267,-0.145,0.001,0.148,0.2988,0.524,0.813,1.005,1.099,0.151746,0.177009,0.20422,0.0315,0.0718,0.188,0.261,0.3971,0.605,0.753,0.885,1.021,1.1015,1.331,1.464,1.7266,1.736,1.713,1.565,6.1908,6.3092,#N/A,6.6305,6.893,7.14,6.932,7.4295,7.565,7.6305,-0.136,-0.144,-0.2116,-0.209,-0.2016,-0.1836,-0.1723,-0.138,-0.1146,-0.0736,-0.0336,0.0054,0.2302,0.5472,0.683,0.7712,0.921,6.4917116,6.6834626,6.8235354,6.7218,6.7898,6.8116,7.0173,7.0486,7.1193,7.2081,7.504,7.612,0.66,#N/A,0.8,#N/A,0.97,1.0707,1.2659,1.4485,1.8175,2.0989,2.285,#N/A,2.9549
2017-05-31,1.538,1.555,1.645,1.78,1.895,2.153,2.331,2.385,2.768,3.011,3.34,8.803155,8.847642,8.912937,9.131784,9.32767,9.845682,9.921436,10.233887,10.334053,10.335848,0.46,0.52,0.65,0.6997,0.75,0.8534,0.9433,1.0475,1.1331,1.2147,1.3037,1.4169,1.9782,2.0536,-0.9,-0.9,#N/A,-0.9,-0.82,-0.73,-0.62,-0.46,-0.17,0.16,0.3,3.4542122,3.4685597,3.4896183,3.558579,3.608564,3.598688,3.619247,3.628366,3.707226,3.641981,#N/A,4.085719,-0.816,-0.848,-0.882,-0.777,-0.725,-0.696,-0.581,-0.434,-0.305,-0.177,-0.021,0.13,0.3086,0.558,0.858,1.052,1.154,0.151746,0.183878,0.204871,0.1122,0.1361,0.185,0.252,0.3815,0.597,0.718,0.839,0.978,1.0607,1.299,1.429,1.6918,1.708,1.693,1.539,6.2735,6.3946,#N/A,6.521,6.8155,7.0175,6.803,7.2685,7.562,7.479,-0.123,-0.123,-0.174,-0.1702,-0.153,-0.145,-0.1256,-0.1,-0.0758,-0.0408,0.0012,0.035,0.2655,0.5555,0.705,0.7905,0.9455,6.721975,7.0822444,7.262556,#N/A,7.2317,7.1931,7.2639,7.2681,7.2762,7.326,7.4649,7.58,0.85,#N/A,0.9782,#N/A,1.06,1.1509,1.2818,1.4322,1.7533,2.018,2.2045,#N/A,2.8634
2017-06-30,1.601,1.775,1.935,2.054,2.175,2.404,2.559,2.595,2.949,3.179,3.473,8.385371,8.438266,8.518042,8.755635,8.992361,9.572293,9.651778,9.960001,10.117724,10.16032,0.59,0.71,0.96,1.0859,1.17,1.2692,1.3489,1.4503,1.5129,1.5802,1.6441,1.7048,2.0653,2.1161,-0.939,-0.939,#N/A,-0.78,-0.69,-0.6,-0.48,-0.29,-0.02,0.31,0.4,3.4095361,3.4134228,3.4192846,3.436297,3.455858,3.450428,3.480401,3.483532,3.5854,3.591949,#N/A,3.93201,-0.654,-0.819,-0.708,-0.667,-0.583,-0.538,-0.386,-0.234,-0.113,0.005,0.156,0.304,0.3777,0.722,0.984,1.15,1.243,0.155365,0.221172,0.29187,0.3528,0.3759,0.429,0.479,0.6268,0.82,0.928,1.054,1.186,1.284,1.503,1.614,1.87,1.875,1.862,1.692,6.2735,6.3305,#N/A,6.3895,6.6015,6.835,6.6785,7.0455,7.1595,7.246,-0.088,-0.091,-0.1365,-0.1304,-0.1085,-0.1035,-0.0914,-0.0705,-0.0552,-0.0265,0.0085,0.0492,0.2505,0.5565,0.738,0.8055,1.017,6.970228,7.06,7.14,6.8189,6.5495,6.5901,6.5801,6.62,6.7335,6.8007,7.0253,7.2941,0.82,#N/A,1.0292,#N/A,1.12,1.2286,1.3817,1.527,1.8519,2.1001,2.2677,#N/A,2.814
2017-07-31,1.627,1.735,1.91,2.114,2.165,2.405,2.583,2.625,2.977,3.213,3.524,7.53725,7.595627,7.683671,7.916222,8.177483,8.763936,9.191394,9.341811,9.514943,9.606243,0.7,0.73,1.15,1.3373,1.37,1.5187,1.6396,1.748,1.8243,1.8979,1.9671,2.0267,2.4006,2.4501,-0.9,-0.9,#N/A,-0.75,-0.67,-0.56,-0.46,-0.24,0.02,0.33,0.44,3.2719228,3.2917912,3.3217564,3.398624,3.498617,3.476036,3.518649,3.51366,3.669867,3.652861,#N/A,4.088075,-0.822,-0.657,-0.651,-0.696,-0.684,-0.62,-0.46,-0.189,-0.07,0.074,0.232,0.402,0.5434,0.745,1.022,1.205,1.297,0.154501,0.176999,0.25,0.2835,0.2562,0.312,0.38,0.5456,0.717,0.847,0.981,1.121,1.2454,1.479,1.588,1.8637,1.867,1.861,1.7,6.1495,6.2452,#N/A,6.3085,6.5435,6.7545,6.669,7.0365,7.15,7.201,-0.124,-0.114,-0.124,-0.1224,-0.094,-0.074,-0.068,-0.049,-0.0113,0.0077,0.0377,0.0681,0.2816,0.5766,0.751,0.8556,1.066,6.994833,7.080384,7.1703887,7.0099,6.6773,6.7333,6.7318,6.7448,6.8117,6.8562,7.074,7.2099,0.98,#N/A,1.08,#N/A,1.11,1.2259,1.3591,1.5054,1.8356,2.1021,2.2892,#N/A,2.8967
2017-08-31,1.662,1.845,2.005,2.182,2.25,2.454,2.617,2.66,3.008,3.227,3.525,6.36029,6.5112705,6.734029,7.493882,8.169582,8.639138,9.123094,9.254763,9.472709,9.612419,0.68,0.76,1.17,1.2455,1.35,1.3594,1.5087,1.5703,1.6493,1.7093,1.7741,1.8339,2.2074,2.2674,-0.916,-0.916,#N/A,-0.81,-0.74,-0.66,-0.56,-0.41,-0.15,0.21,0.31,3.3206038,3.3332431,3.3518915,3.416746,3.458601,3.543379,3.623306,3.610063,3.702048,3.688551,#N/A,4.318527,-0.647,-0.654,-0.712,-0.744,-0.757,-0.643,-0.501,-0.348,-0.243,-0.106,0.036,0.203,0.3444,0.539,0.824,1.017,1.117,0.128311,0.132811,0.139451,0.1604,0.1867,0.204,0.258,0.4129,0.567,0.68,0.795,0.935,1.0688,1.287,1.412,1.6977,1.704,1.698,1.535,6.1081,6.2239,#N/A,6.2765,6.497,6.7095,6.72,7.0475,7.204,7.2645,-0.198,-0.144,-0.1504,-0.1612,-0.1544,-0.1414,-0.1464,-0.1254,-0.1018,-0.0758,-0.0388,-0.0017,0.23,0.534,0.706,0.821,1.019,6.9209685,7.11993,7.1800137,7.0301,6.7026,6.7554,6.7444,6.7585,6.7794,6.8325,7.099,7.2289,0.93,#N/A,1.0241,#N/A,1.06,1.2154,1.3216,1.4376,1.7183,1.9614,2.1336,#N/A,2.7392
2017-09-29,1.776,1.94,2.12,2.301,2.38,2.58,2.743,2.84,3.109,3.317,3.599,5.7614446,5.931431,6.1822295,6.95692,7.717677,8.189329,8.731363,8.903206,9.132139,9.327442,0.89,1,1.4,1.5487,1.58,1.6413,1.7883,1.8668,1.9475,2.0212,2.0818,2.1283,2.452,2.5036,-0.92,-0.92,#N/A,-0.79,-0.7,-0.6,-0.49,-0.31,-0.02,0.36,0.45,3.397099,3.4085932,3.425552,3.479066,3.534276,3.556706,3.571813,3.619377,3.676584,3.663576,#N/A,4.318532,-0.685,-0.661,-0.727,-0.724,-0.696,-0.6,-0.449,-0.269,-0.15,-0.01,0.132,0.304,0.4798,0.662,0.959,1.141,1.291,0.38677,0.314508,0.335902,0.3968,0.4559,0.537,0.598,0.7836,0.906,1.021,1.139,1.257,1.3828,1.57,1.667,1.9135,1.923,1.914,1.732,6.1081,6.2239,#N/A,6.413,6.6745,6.8995,6.9535,7.1565,7.268,7.329,-0.168,-0.149,-0.1462,-0.1202,-0.1092,-0.0942,-0.0731,-0.0602,-0.0299,-0.0102,0.0268,0.0632,0.2806,0.5905,0.749,0.8756,1.057,6.9994307,7.0696173,7.139613,6.972,6.6592,6.6956,6.6864,6.6955,6.7374,6.8544,7.1041,7.2239,0.94,#N/A,1.0572,#N/A,1.18,1.3088,1.4708,1.5728,1.931,2.1335,2.3087,#N/A,2.8705
2017-10-31,1.729,1.82,1.96,2.121,2.235,2.498,2.619,2.665,2.942,3.142,3.435,5.650319,5.860182,6.161437,6.994119,7.918193,8.667253,9.092888,9.2263,9.423267,9.493054,0.87,0.91,1.34,1.4135,1.45,1.5067,1.6296,1.6893,1.7607,1.8237,1.8944,1.9551,2.266,2.3127,-0.967,-0.967,#N/A,-0.85,-0.76,#N/A,-0.46,-0.35,-0.08,0.3,0.4,3.347788,3.3753033,3.414801,3.526637,3.658,3.728977,3.789887,3.92768,3.987788,3.907261,#N/A,4.404852,-0.801,-0.784,-0.709,-0.769,-0.755,-0.663,-0.52,-0.35,-0.23,-0.093,0.04,0.202,0.37,0.589,0.892,1.063,1.226,0.01853,0.0545,0.17725,0.4352,0.4576,0.532,0.59,0.7894,0.897,1.012,1.119,1.23,1.376,1.557,1.662,1.9042,1.912,1.897,1.693,6.1081,6.1812,#N/A,6.3545,6.7495,6.92,7.0295,7.2535,7.4015,7.459,-0.193,-0.169,-0.1688,-0.1675,-0.1358,-0.1108,-0.102,-0.0664,-0.0411,-0.0121,0.0239,0.0592,0.284,0.586,0.761,0.865,1.055,7.0395355,7.1434784,7.243667,7.13,6.9316,6.9826,7.0377,7.04,7.1002,7.241,7.4109,7.5678,0.98,#N/A,1.1338,#N/A,1.26,1.4387,1.5918,1.6984,1.9967,2.2185,2.3706,#N/A,2.882
2017-11-30,1.677,1.75,1.89,2.032,2.125,2.352,2.459,2.5,2.774,2.979,3.256,5.4302607,5.65289,6.000041,6.811318,8.188602,8.864038,9.307365,9.635505,9.916528,10.005484,0.85,0.88,1.31,1.4421,1.48,1.5342,1.6315,1.6741,1.7266,1.7776,1.8281,1.8815,2.1823,2.233,-1.01,-1.01,-0.86,#N/A,-0.74,-0.5,-0.45,-0.38,-0.06,0.3,0.4,3.6998177,3.6963625,3.690975,3.678033,3.660699,3.764271,3.834026,3.90301,3.971972,3.947997,#N/A,4.414728,-0.605,-0.911,-0.733,-0.73,-0.689,-0.627,-0.475,-0.311,-0.192,-0.051,0.067,0.21,0.3884,0.582,0.873,1.03,1.187,0.13751,0.16608,0.23558,0.4868,0.5325,0.555,0.624,0.8238,0.925,1.03,1.133,1.227,1.3711,1.545,1.639,1.8701,1.886,1.879,1.69,6.1081,6.2452,#N/A,6.4215,6.882,7.0455,7.035,7.3775,7.5065,7.5945,-0.198,-0.188,-0.1863,-0.1817,-0.1543,-0.1453,-0.1355,-0.1059,-0.0931,-0.0571,-0.0171,0.0199,0.2544,0.5604,0.722,0.8184,0.997,7.0147476,7.162017,7.2221174,#N/A,7.0128,7.073,7.0989,7.1194,7.1528,7.2699,7.4598,7.5798,1.12,#N/A,1.302,#N/A,1.41,1.6107,1.786,1.8671,2.1075,2.2828,2.3882,#N/A,2.8245
2017-12-29,1.797,1.995,2.13,2.244,2.34,2.526,2.612,2.63,2.903,3.094,3.351,5.846012,6.0275297,6.3105745,7.159708,8.005765,8.650924,9.122069,9.438117,9.7617,9.887577,0.94,1.06,1.53,1.7041,1.73,1.7873,1.8658,1.8955,1.9426,1.9831,2.0155,2.03,2.1993,2.2379,-0.80565,-0.80565,-0.89,#N/A,-0.62,-0.52,-0.46,-0.4,-0.09,0.25,0.37,3.8787618,3.86815,3.851603,3.797825,3.749263,3.773424,3.85784,3.886905,3.949837,3.93859,#N/A,4.451414,-0.597,-0.67,-0.668,-0.719,-0.626,-0.5,-0.347,-0.2,-0.091,0.034,0.149,0.282,0.4294,0.64,0.929,1.092,1.247,0.14289,0.16776,0.2227,0.3287,0.4407,0.48,0.537,0.734,0.825,0.918,0.998,1.092,1.2536,1.406,1.502,1.748,1.766,1.754,1.571,6.1908,6.3305,#N/A,6.612,7.2035,7.3325,7.3455,7.6065,7.6775,7.76,-0.158,-0.149,-0.1561,-0.1457,-0.1201,-0.1101,-0.1048,-0.0857,-0.0597,-0.0294,0.0066,0.0465,0.2608,0.5648,0.7,0.8108,0.97,7.2191477,7.358174,7.5281315,#N/A,7.5161,7.5766,7.5915,#N/A,7.6007,7.6401,7.7172,7.7792,1.25,#N/A,1.3861,#N/A,1.5,1.7385,1.883,2.0005,2.2378,2.3681,2.4325,#N/A,2.7566
2018-01-31,1.755,1.96,2.155,2.302,2.405,2.657,2.769,2.815,3.009,3.182,3.416,5.774905,5.968433,6.260311,7.034423,7.906885,8.447531,8.981745,9.003866,9.266205,9.596854,1.12,1.2,1.61,1.8317,1.96,1.9627,2.0781,2.1265,2.1827,2.2413,2.2785,2.2908,2.3741,2.3739,-0.80035,-0.80035,-0.94,-0.83,-0.64,-0.48,-0.37,-0.13,0.09,0.42,0.56,3.4845574,3.4927547,3.5051177,3.540997,3.579564,3.634391,3.749498,3.848847,3.919399,3.953608,#N/A,4.414748,-0.627,-0.653,-0.682,-0.627,-0.529,-0.364,-0.138,0.002,0.208,0.344,0.449,0.576,0.693,0.837,1.057,1.192,1.326,0.20704,0.23521,0.31553,0.611,0.665,0.771,0.847,1.0449,1.131,1.22,1.308,1.412,1.5281,1.689,1.756,1.9265,1.957,1.946,1.734,6.3977,6.5014,6.5824,6.923,7.396,7.658,7.431,7.572,7.7825,7.8065,-0.152,-0.136,-0.1343,-0.1392,-0.0953,-0.0833,-0.0849,-0.0503,-0.0093,0.0127,0.0517,0.0812,0.2961,0.5861,0.71,0.8111,0.9561,7.247093,7.4389334,7.6491857,#N/A,7.4243,7.4637,7.467,#N/A,7.4944,7.5989,7.7209,7.8149,1.41,#N/A,1.4679,#N/A,1.63,1.9062,2.1406,2.2804,2.5206,2.6588,2.7157,#N/A,2.9379
2018-02-28,1.834,1.97,2.11,2.233,2.38,2.629,2.749,2.81,3.027,3.209,3.419,5.726729,5.8931227,6.144077,6.72509,7.723451,8.144685,8.733016,8.810147,9.12083,9.434472,1.12,1.14,1.6,1.7873,1.89,1.8904,2.0492,2.0538,2.1187,2.1737,2.2108,2.2391,2.3801,2.3856,-0.8124,-0.8124,-0.93,-0.87,-0.72,-0.55,-0.44,-0.17,0.06,0.5,0.64,3.1348317,3.157854,3.1925762,3.281646,3.389964,3.510083,3.699546,3.718958,3.879764,3.873086,#N/A,4.373939,-0.648,-0.65,-0.61,-0.664,-0.552,-0.383,-0.186,0.022,0.151,0.295,0.417,0.536,0.653,0.801,1.048,1.196,1.298,0.14693,0.23193,0.34205,0.605,0.683,0.775,0.832,1.0857,1.13,1.221,1.3,1.404,1.5533,1.687,1.751,1.9146,1.908,1.892,1.666,6.3563,6.5014,6.6622,6.958,7.535,7.799,7.685,7.7535,8.006,7.9765,-0.19,-0.167,-0.1648,-0.164,-0.1378,-0.1248,-0.1136,-0.0898,-0.0576,-0.0276,0.0134,0.0474,0.2607,0.5407,0.665,0.7567,0.8857,7.4684744,7.64,7.81,#N/A,7.5365,7.5075,7.5119,#N/A,7.5464,7.6209,7.7769,7.8949,1.48,#N/A,1.6467,#N/A,1.82,2.067,2.254,2.4148,2.6519,2.8044,2.8697,#N/A,3.1287
